"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"DEU","Germany","W","Women","0_4","0 to 4","2014","2014",1679831,,
"DEU","Germany","W","Women","0_4","0 to 4","2015","2015",1727862,,
"DEU","Germany","W","Women","0_4","0 to 4","2016","2016",1792556,,
"DEU","Germany","W","Women","0_4","0 to 4","2017","2017",1850209,,
"DEU","Germany","W","Women","0_4","0 to 4","2018","2018",1891276,,
"DEU","Germany","M","Men","0_4","0 to 4","2005","2005",1852845,,
"DEU","Germany","M","Men","0_4","0 to 4","2006","2006",1814698,,
"DEU","Germany","M","Men","0_4","0 to 4","2007","2007",1789125,,
"DEU","Germany","M","Men","0_4","0 to 4","2008","2008",1774085,,
"DEU","Germany","M","Men","0_4","0 to 4","2009","2009",1758605,,
"DEU","Germany","M","Men","0_4","0 to 4","2010","2010",1748978,,
"DEU","Germany","M","Men","0_4","0 to 4","2011","2011",1737932,,
"DEU","Germany","M","Men","0_4","0 to 4","2012","2012",1737893,,
"DEU","Germany","M","Men","0_4","0 to 4","2013","2013",1743806,,
"DEU","Germany","M","Men","0_4","0 to 4","2014","2014",1768121,,
"DEU","Germany","M","Men","0_4","0 to 4","2015","2015",1822117,,
"DEU","Germany","M","Men","0_4","0 to 4","2016","2016",1892441,,
"DEU","Germany","M","Men","0_4","0 to 4","2017","2017",1951404,,
"DEU","Germany","M","Men","0_4","0 to 4","2018","2018",1993308,,
"DEU","Germany","T","Total","0_4","0 to 4","2005","2005",3613591,,
"DEU","Germany","T","Total","0_4","0 to 4","2006","2006",3537503,,
"DEU","Germany","T","Total","0_4","0 to 4","2007","2007",3486595,,
"DEU","Germany","T","Total","0_4","0 to 4","2008","2008",3457109,,
"DEU","Germany","T","Total","0_4","0 to 4","2009","2009",3427391,,
"DEU","Germany","T","Total","0_4","0 to 4","2010","2010",3409365,,
"DEU","Germany","T","Total","0_4","0 to 4","2011","2011",3388658,,
"DEU","Germany","T","Total","0_4","0 to 4","2012","2012",3389414,,
"DEU","Germany","T","Total","0_4","0 to 4","2013","2013",3400867,,
"DEU","Germany","T","Total","0_4","0 to 4","2014","2014",3447952,,
"DEU","Germany","T","Total","0_4","0 to 4","2015","2015",3549979,,
"DEU","Germany","T","Total","0_4","0 to 4","2016","2016",3684997,,
"DEU","Germany","T","Total","0_4","0 to 4","2017","2017",3801613,,
"DEU","Germany","T","Total","0_4","0 to 4","2018","2018",3884584,,
"NLD","Netherlands","W","Women","0_4","0 to 4","2005","2005",488186,,
"NLD","Netherlands","W","Women","0_4","0 to 4","2006","2006",477274,,
"NLD","Netherlands","W","Women","0_4","0 to 4","2007","2007",467036,,
"NLD","Netherlands","W","Women","0_4","0 to 4","2008","2008",458495,,
"NLD","Netherlands","W","Women","0_4","0 to 4","2009","2009",453196,,
"NLD","Netherlands","W","Women","0_4","0 to 4","2010","2010",451153,,
"NLD","Netherlands","W","Women","0_4","0 to 4","2011","2011",449684,,
"NLD","Netherlands","W","Women","0_4","0 to 4","2012","2012",446770,,
"NLD","Netherlands","W","Women","0_4","0 to 4","2013","2013",441422,,
"NLD","Netherlands","W","Women","0_4","0 to 4","2014","2014",435735,,
"NLD","Netherlands","W","Women","0_4","0 to 4","2015","2015",430568,,
"NLD","Netherlands","W","Women","0_4","0 to 4","2016","2016",426339,,
"NLD","Netherlands","W","Women","0_4","0 to 4","2017","2017",424107,,
"NLD","Netherlands","W","Women","0_4","0 to 4","2018","2018",422742,,
"NLD","Netherlands","M","Men","0_4","0 to 4","2005","2005",511203,,
"NLD","Netherlands","M","Men","0_4","0 to 4","2006","2006",500242,,
"NLD","Netherlands","M","Men","0_4","0 to 4","2007","2007",489269,,
"NLD","Netherlands","M","Men","0_4","0 to 4","2008","2008",480148,,
"NLD","Netherlands","M","Men","0_4","0 to 4","2009","2009",475023,,
"NLD","Netherlands","M","Men","0_4","0 to 4","2010","2010",472841,,
"NLD","Netherlands","M","Men","0_4","0 to 4","2011","2011",471238,,
"NLD","Netherlands","M","Men","0_4","0 to 4","2012","2012",468699,,
"NLD","Netherlands","M","Men","0_4","0 to 4","2013","2013",463514,,
"NLD","Netherlands","M","Men","0_4","0 to 4","2014","2014",457262,,
"NLD","Netherlands","M","Men","0_4","0 to 4","2015","2015",452021,,
"NLD","Netherlands","M","Men","0_4","0 to 4","2016","2016",448232,,
"NLD","Netherlands","M","Men","0_4","0 to 4","2017","2017",446087,,
"NLD","Netherlands","M","Men","0_4","0 to 4","2018","2018",444339,,
"NLD","Netherlands","T","Total","0_4","0 to 4","2005","2005",999389,,
"NLD","Netherlands","T","Total","0_4","0 to 4","2006","2006",977516,,
"NLD","Netherlands","T","Total","0_4","0 to 4","2007","2007",956305,,
"NLD","Netherlands","T","Total","0_4","0 to 4","2008","2008",938643,,
"NLD","Netherlands","T","Total","0_4","0 to 4","2009","2009",928219,,
"NLD","Netherlands","T","Total","0_4","0 to 4","2010","2010",923994,,
"NLD","Netherlands","T","Total","0_4","0 to 4","2011","2011",920922,,
"NLD","Netherlands","T","Total","0_4","0 to 4","2012","2012",915469,,
"NLD","Netherlands","T","Total","0_4","0 to 4","2013","2013",904936,,
"NLD","Netherlands","T","Total","0_4","0 to 4","2014","2014",892997,,
"NLD","Netherlands","T","Total","0_4","0 to 4","2015","2015",882589,,
"NLD","Netherlands","T","Total","0_4","0 to 4","2016","2016",874571,,
"NLD","Netherlands","T","Total","0_4","0 to 4","2017","2017",870194,,
"NLD","Netherlands","T","Total","0_4","0 to 4","2018","2018",867081,,
"CHE","Switzerland","W","Women","0_4","0 to 4","2005","2005",177337,,
"CHE","Switzerland","W","Women","0_4","0 to 4","2006","2006",177547,,
"CHE","Switzerland","W","Women","0_4","0 to 4","2007","2007",178637,,
"CHE","Switzerland","W","Women","0_4","0 to 4","2008","2008",181203,,
"CHE","Switzerland","W","Women","0_4","0 to 4","2009","2009",184131,,
"CHE","Switzerland","W","Women","0_4","0 to 4","2010","2010",187202,,
"CHE","Switzerland","W","Women","0_4","0 to 4","2011","2011",191704,,
"CHE","Switzerland","W","Women","0_4","0 to 4","2012","2012",194939,,
"CHE","Switzerland","W","Women","0_4","0 to 4","2013","2013",198154,,
"CHE","Switzerland","W","Women","0_4","0 to 4","2014","2014",201660,,
"CHE","Switzerland","W","Women","0_4","0 to 4","2015","2015",204366,,
"CHE","Switzerland","W","Women","0_4","0 to 4","2016","2016",207092,,
"CHE","Switzerland","W","Women","0_4","0 to 4","2017","2017",209831,,
"CHE","Switzerland","W","Women","0_4","0 to 4","2018","2018",211538,,
"CHE","Switzerland","M","Men","0_4","0 to 4","2005","2005",187788,,
"CHE","Switzerland","M","Men","0_4","0 to 4","2006","2006",187911,,
"CHE","Switzerland","M","Men","0_4","0 to 4","2007","2007",188885,,
"CHE","Switzerland","M","Men","0_4","0 to 4","2008","2008",191598,,
"CHE","Switzerland","M","Men","0_4","0 to 4","2009","2009",195143,,
"CHE","Switzerland","M","Men","0_4","0 to 4","2010","2010",198561,,
"CHE","Switzerland","M","Men","0_4","0 to 4","2011","2011",202659,,
"CHE","Switzerland","M","Men","0_4","0 to 4","2012","2012",206333,,
"CHE","Switzerland","M","Men","0_4","0 to 4","2013","2013",209876,,
"CHE","Switzerland","M","Men","0_4","0 to 4","2014","2014",213293,,
"CHE","Switzerland","M","Men","0_4","0 to 4","2015","2015",216298,,
"CHE","Switzerland","M","Men","0_4","0 to 4","2016","2016",219480,,
"CHE","Switzerland","M","Men","0_4","0 to 4","2017","2017",222099,,
"CHE","Switzerland","M","Men","0_4","0 to 4","2018","2018",223362,,
"CHE","Switzerland","T","Total","0_4","0 to 4","2005","2005",365125,,
"CHE","Switzerland","T","Total","0_4","0 to 4","2006","2006",365458,,
"CHE","Switzerland","T","Total","0_4","0 to 4","2007","2007",367522,,
"CHE","Switzerland","T","Total","0_4","0 to 4","2008","2008",372801,,
"CHE","Switzerland","T","Total","0_4","0 to 4","2009","2009",379274,,
"CHE","Switzerland","T","Total","0_4","0 to 4","2010","2010",385763,,
"CHE","Switzerland","T","Total","0_4","0 to 4","2011","2011",394363,,
"CHE","Switzerland","T","Total","0_4","0 to 4","2012","2012",401272,,
"CHE","Switzerland","T","Total","0_4","0 to 4","2013","2013",408030,,
"CHE","Switzerland","T","Total","0_4","0 to 4","2014","2014",414953,,
"CHE","Switzerland","T","Total","0_4","0 to 4","2015","2015",420664,,
"CHE","Switzerland","T","Total","0_4","0 to 4","2016","2016",426572,,
"CHE","Switzerland","T","Total","0_4","0 to 4","2017","2017",431930,,
"CHE","Switzerland","T","Total","0_4","0 to 4","2018","2018",434900,,
"WLD","World","W","Women","0_4","0 to 4","2005","2005",301292437,,
"WLD","World","W","Women","0_4","0 to 4","2006","2006",304479971,,
"WLD","World","W","Women","0_4","0 to 4","2007","2007",307166718,,
"WLD","World","W","Women","0_4","0 to 4","2008","2008",309648334,,
"WLD","World","W","Women","0_4","0 to 4","2009","2009",312061968,,
"WLD","World","W","Women","0_4","0 to 4","2010","2010",314599854,,
"WLD","World","W","Women","0_4","0 to 4","2011","2011",317598935,,
"WLD","World","W","Women","0_4","0 to 4","2012","2012",320076257,,
"WLD","World","W","Women","0_4","0 to 4","2013","2013",322157651,,
"WLD","World","W","Women","0_4","0 to 4","2014","2014",323919688,,
"WLD","World","W","Women","0_4","0 to 4","2015","2015",325427784,,
"WLD","World","W","Women","0_4","0 to 4","2016","2016",326706852,,
"WLD","World","W","Women","0_4","0 to 4","2017","2017",327601495,,
"WLD","World","W","Women","0_4","0 to 4","2018","2018",328187688,,
"WLD","World","M","Men","0_4","0 to 4","2005","2005",322527948,,
"WLD","World","M","Men","0_4","0 to 4","2006","2006",326322261,,
"WLD","World","M","Men","0_4","0 to 4","2007","2007",329319915,,
"WLD","World","M","Men","0_4","0 to 4","2008","2008",331896824,,
"WLD","World","M","Men","0_4","0 to 4","2009","2009",334353740,,
"WLD","World","M","Men","0_4","0 to 4","2010","2010",337002573,,
"WLD","World","M","Men","0_4","0 to 4","2011","2011",340062105,,
"WLD","World","M","Men","0_4","0 to 4","2012","2012",342647845,,
"WLD","World","M","Men","0_4","0 to 4","2013","2013",344862125,,
"WLD","World","M","Men","0_4","0 to 4","2014","2014",346710126,,
"WLD","World","M","Men","0_4","0 to 4","2015","2015",348221888,,
"WLD","World","M","Men","0_4","0 to 4","2016","2016",349540690,,
"WLD","World","M","Men","0_4","0 to 4","2017","2017",350320907,,
"WLD","World","M","Men","0_4","0 to 4","2018","2018",350679760,,
"WLD","World","T","Total","0_4","0 to 4","2005","2005",623820375,,
"WLD","World","T","Total","0_4","0 to 4","2006","2006",630802105,,
"WLD","World","T","Total","0_4","0 to 4","2007","2007",636487256,,
"WLD","World","T","Total","0_4","0 to 4","2008","2008",641546663,,
"WLD","World","T","Total","0_4","0 to 4","2009","2009",646417310,,
"WLD","World","T","Total","0_4","0 to 4","2010","2010",651602453,,
"WLD","World","T","Total","0_4","0 to 4","2011","2011",657663858,,
"WLD","World","T","Total","0_4","0 to 4","2012","2012",662727636,,
"WLD","World","T","Total","0_4","0 to 4","2013","2013",667022415,,
"WLD","World","T","Total","0_4","0 to 4","2014","2014",670631030,,
"WLD","World","T","Total","0_4","0 to 4","2015","2015",673649680,,
"WLD","World","T","Total","0_4","0 to 4","2016","2016",676248325,,
"WLD","World","T","Total","0_4","0 to 4","2017","2017",677923808,,
"WLD","World","T","Total","0_4","0 to 4","2018","2018",678869033,,
"EU28","European Union (28 countries)","W","Women","0_4","0 to 4","2005","2005",12411169,,
"EU28","European Union (28 countries)","W","Women","0_4","0 to 4","2006","2006",12454653,,
"EU28","European Union (28 countries)","W","Women","0_4","0 to 4","2007","2007",12559288,,
"EU28","European Union (28 countries)","W","Women","0_4","0 to 4","2008","2008",12714386,,
"EU28","European Union (28 countries)","W","Women","0_4","0 to 4","2009","2009",12856349,,
"EU28","European Union (28 countries)","W","Women","0_4","0 to 4","2010","2010",12984115,,
"EU28","European Union (28 countries)","W","Women","0_4","0 to 4","2011","2011",13011341,,
"EU28","European Union (28 countries)","W","Women","0_4","0 to 4","2012","2012",12992450,,
"EU28","European Union (28 countries)","W","Women","0_4","0 to 4","2013","2013",12877418,,
"EU28","European Union (28 countries)","W","Women","0_4","0 to 4","2014","2014",12763207,,
"EU28","European Union (28 countries)","W","Women","0_4","0 to 4","2015","2015",12654455,,
"EU28","European Union (28 countries)","W","Women","0_4","0 to 4","2016","2016",12587214,,
"EU28","European Union (28 countries)","W","Women","0_4","0 to 4","2017","2017",12531359,,
"EU28","European Union (28 countries)","W","Women","0_4","0 to 4","2018","2018",12478968,,
"EU28","European Union (28 countries)","M","Men","0_4","0 to 4","2005","2005",13066232,,
"EU28","European Union (28 countries)","M","Men","0_4","0 to 4","2006","2006",13114334,,
"EU28","European Union (28 countries)","M","Men","0_4","0 to 4","2007","2007",13231695,,
"EU28","European Union (28 countries)","M","Men","0_4","0 to 4","2008","2008",13390006,,
"EU28","European Union (28 countries)","M","Men","0_4","0 to 4","2009","2009",13536077,,
"EU28","European Union (28 countries)","M","Men","0_4","0 to 4","2010","2010",13663257,,
"EU28","European Union (28 countries)","M","Men","0_4","0 to 4","2011","2011",13690777,,
"EU28","European Union (28 countries)","M","Men","0_4","0 to 4","2012","2012",13670194,,
"EU28","European Union (28 countries)","M","Men","0_4","0 to 4","2013","2013",13560200,,
"EU28","European Union (28 countries)","M","Men","0_4","0 to 4","2014","2014",13439908,,
"EU28","European Union (28 countries)","M","Men","0_4","0 to 4","2015","2015",13332075,,
"EU28","European Union (28 countries)","M","Men","0_4","0 to 4","2016","2016",13268867,,
"EU28","European Union (28 countries)","M","Men","0_4","0 to 4","2017","2017",13203458,,
"EU28","European Union (28 countries)","M","Men","0_4","0 to 4","2018","2018",13142006,,
"EU28","European Union (28 countries)","T","Total","0_4","0 to 4","2005","2005",25477401,,
"EU28","European Union (28 countries)","T","Total","0_4","0 to 4","2006","2006",25568985,,
"EU28","European Union (28 countries)","T","Total","0_4","0 to 4","2007","2007",25790985,,
"EU28","European Union (28 countries)","T","Total","0_4","0 to 4","2008","2008",26104392,,
"EU28","European Union (28 countries)","T","Total","0_4","0 to 4","2009","2009",26392426,,
"EU28","European Union (28 countries)","T","Total","0_4","0 to 4","2010","2010",26647372,,
"EU28","European Union (28 countries)","T","Total","0_4","0 to 4","2011","2011",26702119,,
"EU28","European Union (28 countries)","T","Total","0_4","0 to 4","2012","2012",26662645,,
"EU28","European Union (28 countries)","T","Total","0_4","0 to 4","2013","2013",26437618,,
"EU28","European Union (28 countries)","T","Total","0_4","0 to 4","2014","2014",26203112,,
"EU28","European Union (28 countries)","T","Total","0_4","0 to 4","2015","2015",25986529,,
"EU28","European Union (28 countries)","T","Total","0_4","0 to 4","2016","2016",25856081,,
"EU28","European Union (28 countries)","T","Total","0_4","0 to 4","2017","2017",25734818,,
"EU28","European Union (28 countries)","T","Total","0_4","0 to 4","2018","2018",25620973,,
"BEL","Belgium","W","Women","05_9","5 to 9","2005","2005",289057,,
"BEL","Belgium","W","Women","05_9","5 to 9","2006","2006",289718,,
"BEL","Belgium","W","Women","05_9","5 to 9","2007","2007",289206,,
"BEL","Belgium","W","Women","05_9","5 to 9","2008","2008",289015,,
"BEL","Belgium","W","Women","05_9","5 to 9","2009","2009",290476,,
"BEL","Belgium","W","Women","05_9","5 to 9","2010","2010",293346,,
"BEL","Belgium","W","Women","05_9","5 to 9","2011","2011",297513,,
"BEL","Belgium","W","Women","05_9","5 to 9","2012","2012",302880,,
"BEL","Belgium","W","Women","05_9","5 to 9","2013","2013",308888,,
"BEL","Belgium","W","Women","05_9","5 to 9","2014","2014",314484,,
"BEL","Belgium","W","Women","05_9","5 to 9","2015","2015",319602,,
"BEL","Belgium","W","Women","05_9","5 to 9","2016","2016",323296,,
"BEL","Belgium","W","Women","05_9","5 to 9","2017","2017",325057,,
"BEL","Belgium","W","Women","05_9","5 to 9","2018","2018",325157,,
"BEL","Belgium","M","Men","05_9","5 to 9","2005","2005",301501,,
"BEL","Belgium","M","Men","05_9","5 to 9","2006","2006",302213,,
"BEL","Belgium","M","Men","05_9","5 to 9","2007","2007",301778,,
"BEL","Belgium","M","Men","05_9","5 to 9","2008","2008",301538,,
"BEL","Belgium","M","Men","05_9","5 to 9","2009","2009",303276,,
"BEL","Belgium","M","Men","05_9","5 to 9","2010","2010",306784,,
"BEL","Belgium","M","Men","05_9","5 to 9","2011","2011",311326,,
"BEL","Belgium","M","Men","05_9","5 to 9","2012","2012",316973,,
"BEL","Belgium","M","Men","05_9","5 to 9","2013","2013",323529,,
"BEL","Belgium","M","Men","05_9","5 to 9","2014","2014",329601,,
"BEL","Belgium","M","Men","05_9","5 to 9","2015","2015",334648,,
"BEL","Belgium","M","Men","05_9","5 to 9","2016","2016",338496,,
"BEL","Belgium","M","Men","05_9","5 to 9","2017","2017",340499,,
"BEL","Belgium","M","Men","05_9","5 to 9","2018","2018",340410,,
"BEL","Belgium","T","Total","05_9","5 to 9","2005","2005",590558,,
"BEL","Belgium","T","Total","05_9","5 to 9","2006","2006",591931,,
"BEL","Belgium","T","Total","05_9","5 to 9","2007","2007",590984,,
"BEL","Belgium","T","Total","05_9","5 to 9","2008","2008",590553,,
"BEL","Belgium","T","Total","05_9","5 to 9","2009","2009",593752,,
"BEL","Belgium","T","Total","05_9","5 to 9","2010","2010",600130,,
"BEL","Belgium","T","Total","05_9","5 to 9","2011","2011",608839,,
